32.0	4.0	24.0	238.0
33.0	4.0	24.0	238.0
31.0	5.0	24.0	238.0
32.0	5.0	24.0	238.0
31.0	6.0	24.0	238.0
31.0	7.0	24.0	238.0
45.0	7.0	24.0	238.0
31.0	8.0	24.0	238.0
45.0	8.0	24.0	238.0
31.0	9.0	24.0	238.0
45.0	9.0	24.0	238.0
31.0	10.0	24.0	238.0
31.0	11.0	24.0	238.0
32.0	11.0	24.0	238.0
31.0	12.0	24.0	238.0
32.0	12.0	24.0	238.0
33.0	12.0	24.0	238.0
31.0	13.0	24.0	238.0
32.0	13.0	24.0	238.0
33.0	13.0	24.0	238.0
31.0	14.0	24.0	238.0
32.0	14.0	24.0	238.0
33.0	14.0	24.0	238.0
31.0	15.0	24.0	238.0
32.0	15.0	24.0	238.0
33.0	15.0	24.0	238.0
31.0	16.0	24.0	238.0
32.0	16.0	24.0	238.0
33.0	16.0	24.0	238.0
32.0	0.0	25.0	238.0
33.0	0.0	25.0	238.0
34.0	0.0	25.0	238.0
32.0	1.0	25.0	238.0
33.0	1.0	25.0	238.0
34.0	1.0	25.0	238.0
32.0	2.0	25.0	238.0
33.0	2.0	25.0	238.0
34.0	2.0	25.0	238.0
32.0	3.0	25.0	238.0
33.0	3.0	25.0	238.0
34.0	3.0	25.0	238.0
32.0	4.0	25.0	238.0
33.0	4.0	25.0	238.0
34.0	4.0	25.0	238.0
32.0	5.0	25.0	238.0
32.0	6.0	25.0	238.0
32.0	7.0	25.0	238.0
45.0	7.0	25.0	238.0
32.0	8.0	25.0	238.0
45.0	8.0	25.0	238.0
32.0	9.0	25.0	238.0
45.0	9.0	25.0	238.0
32.0	10.0	25.0	238.0
32.0	11.0	25.0	238.0
32.0	12.0	25.0	238.0
33.0	12.0	25.0	238.0
34.0	12.0	25.0	238.0
32.0	13.0	25.0	238.0
33.0	13.0	25.0	238.0
34.0	13.0	25.0	238.0
32.0	14.0	25.0	238.0
33.0	14.0	25.0	238.0
34.0	14.0	25.0	238.0
32.0	15.0	25.0	238.0
33.0	15.0	25.0	238.0
34.0	15.0	25.0	238.0
32.0	16.0	25.0	238.0
33.0	16.0	25.0	238.0
34.0	16.0	25.0	238.0
34.0	0.0	26.0	238.0
34.0	1.0	26.0	238.0
34.0	2.0	26.0	238.0
34.0	3.0	26.0	238.0
34.0	4.0	26.0	238.0
32.0	5.0	26.0	238.0
33.0	5.0	26.0	238.0
34.0	5.0	26.0	238.0
32.0	6.0	26.0	238.0
33.0	6.0	26.0	238.0
32.0	7.0	26.0	238.0
33.0	7.0	26.0	238.0
45.0	7.0	26.0	238.0
32.0	8.0	26.0	238.0
33.0	8.0	26.0	238.0
45.0	8.0	26.0	238.0
32.0	9.0	26.0	238.0
33.0	9.0	26.0	238.0
45.0	9.0	26.0	238.0
32.0	10.0	26.0	238.0
33.0	10.0	26.0	238.0
32.0	11.0	26.0	238.0
33.0	11.0	26.0	238.0
34.0	11.0	26.0	238.0
34.0	12.0	26.0	238.0
34.0	13.0	26.0	238.0
34.0	14.0	26.0	238.0
34.0	15.0	26.0	238.0
34.0	16.0	26.0	238.0
34.0	0.0	27.0	238.0
35.0	0.0	27.0	238.0
34.0	1.0	27.0	238.0
35.0	1.0	27.0	238.0
34.0	2.0	27.0	238.0
35.0	2.0	27.0	238.0
34.0	3.0	27.0	238.0
35.0	3.0	27.0	238.0
34.0	4.0	27.0	238.0
35.0	4.0	27.0	238.0
33.0	5.0	27.0	238.0
34.0	5.0	27.0	238.0
35.0	5.0	27.0	238.0
33.0	6.0	27.0	238.0
34.0	6.0	27.0	238.0
35.0	6.0	27.0	238.0
33.0	7.0	27.0	238.0
34.0	7.0	27.0	238.0
45.0	7.0	27.0	238.0
33.0	8.0	27.0	238.0
34.0	8.0	27.0	238.0
45.0	8.0	27.0	238.0
33.0	9.0	27.0	238.0
34.0	9.0	27.0	238.0
45.0	9.0	27.0	238.0
33.0	10.0	27.0	238.0
34.0	10.0	27.0	238.0
35.0	10.0	27.0	238.0
33.0	11.0	27.0	238.0
34.0	11.0	27.0	238.0
35.0	11.0	27.0	238.0
34.0	12.0	27.0	238.0
35.0	12.0	27.0	238.0
34.0	13.0	27.0	238.0
35.0	13.0	27.0	238.0
34.0	14.0	27.0	238.0
35.0	14.0	27.0	238.0
34.0	15.0	27.0	238.0
35.0	15.0	27.0	238.0
34.0	16.0	27.0	238.0
35.0	16.0	27.0	238.0
35.0	0.0	28.0	238.0
36.0	0.0	28.0	238.0
35.0	1.0	28.0	238.0
36.0	1.0	28.0	238.0
35.0	2.0	28.0	238.0
36.0	2.0	28.0	238.0
35.0	3.0	28.0	238.0
36.0	3.0	28.0	238.0
35.0	4.0	28.0	238.0
36.0	4.0	28.0	238.0
34.0	5.0	28.0	238.0
35.0	5.0	28.0	238.0
36.0	5.0	28.0	238.0
34.0	6.0	28.0	238.0
35.0	6.0	28.0	238.0
36.0	6.0	28.0	238.0
34.0	7.0	28.0	238.0
35.0	7.0	28.0	238.0
36.0	7.0	28.0	238.0
45.0	7.0	28.0	238.0
34.0	8.0	28.0	238.0
45.0	8.0	28.0	238.0
34.0	9.0	28.0	238.0
35.0	9.0	28.0	238.0
36.0	9.0	28.0	238.0
45.0	9.0	28.0	238.0
34.0	10.0	28.0	238.0
35.0	10.0	28.0	238.0
36.0	10.0	28.0	238.0
34.0	11.0	28.0	238.0
35.0	11.0	28.0	238.0
36.0	11.0	28.0	238.0
35.0	12.0	28.0	238.0
36.0	12.0	28.0	238.0
35.0	13.0	28.0	238.0
36.0	13.0	28.0	238.0
35.0	14.0	28.0	238.0
36.0	14.0	28.0	238.0
35.0	15.0	28.0	238.0
36.0	15.0	28.0	238.0
35.0	16.0	28.0	238.0
36.0	16.0	28.0	238.0
35.0	0.0	29.0	238.0
36.0	0.0	29.0	238.0
35.0	1.0	29.0	238.0
36.0	1.0	29.0	238.0
35.0	2.0	29.0	238.0
36.0	2.0	29.0	238.0
35.0	3.0	29.0	238.0
36.0	3.0	29.0	238.0
35.0	4.0	29.0	238.0
36.0	4.0	29.0	238.0
35.0	5.0	29.0	238.0
36.0	5.0	29.0	238.0
37.0	5.0	29.0	238.0
34.0	6.0	29.0	238.0
35.0	6.0	29.0	238.0
36.0	6.0	29.0	238.0
37.0	6.0	29.0	238.0
35.0	7.0	29.0	238.0
36.0	7.0	29.0	238.0
37.0	7.0	29.0	238.0
45.0	7.0	29.0	238.0
45.0	8.0	29.0	238.0
35.0	9.0	29.0	238.0
36.0	9.0	29.0	238.0
37.0	9.0	29.0	238.0
45.0	9.0	29.0	238.0
34.0	10.0	29.0	238.0
35.0	10.0	29.0	238.0
36.0	10.0	29.0	238.0
37.0	10.0	29.0	238.0
35.0	11.0	29.0	238.0
36.0	11.0	29.0	238.0
37.0	11.0	29.0	238.0
35.0	12.0	29.0	238.0
36.0	12.0	29.0	238.0
35.0	13.0	29.0	238.0
36.0	13.0	29.0	238.0
35.0	14.0	29.0	238.0
36.0	14.0	29.0	238.0
35.0	15.0	29.0	238.0
36.0	15.0	29.0	238.0
35.0	16.0	29.0	238.0
36.0	16.0	29.0	238.0
36.0	0.0	30.0	238.0
37.0	0.0	30.0	238.0
36.0	1.0	30.0	238.0
37.0	1.0	30.0	238.0
36.0	2.0	30.0	238.0
37.0	2.0	30.0	238.0
36.0	3.0	30.0	238.0
37.0	3.0	30.0	238.0
36.0	4.0	30.0	238.0
37.0	4.0	30.0	238.0
36.0	5.0	30.0	238.0
37.0	5.0	30.0	238.0
38.0	5.0	30.0	238.0
39.0	5.0	30.0	238.0
36.0	6.0	30.0	238.0
37.0	6.0	30.0	238.0
38.0	6.0	30.0	238.0
39.0	6.0	30.0	238.0
36.0	7.0	30.0	238.0
37.0	7.0	30.0	238.0
38.0	7.0	30.0	238.0
39.0	7.0	30.0	238.0
45.0	7.0	30.0	238.0
45.0	8.0	30.0	238.0
36.0	9.0	30.0	238.0
37.0	9.0	30.0	238.0
38.0	9.0	30.0	238.0
39.0	9.0	30.0	238.0
45.0	9.0	30.0	238.0
36.0	10.0	30.0	238.0
37.0	10.0	30.0	238.0
38.0	10.0	30.0	238.0
39.0	10.0	30.0	238.0
36.0	11.0	30.0	238.0
37.0	11.0	30.0	238.0
38.0	11.0	30.0	238.0
39.0	11.0	30.0	238.0
36.0	12.0	30.0	238.0
37.0	12.0	30.0	238.0
36.0	13.0	30.0	238.0
37.0	13.0	30.0	238.0
36.0	14.0	30.0	238.0
37.0	14.0	30.0	238.0
36.0	15.0	30.0	238.0
37.0	15.0	30.0	238.0
36.0	16.0	30.0	238.0
37.0	16.0	30.0	238.0
36.0	0.0	31.0	238.0
37.0	0.0	31.0	238.0
36.0	1.0	31.0	238.0
37.0	1.0	31.0	238.0
36.0	2.0	31.0	238.0
37.0	2.0	31.0	238.0
36.0	3.0	31.0	238.0
37.0	3.0	31.0	238.0
36.0	4.0	31.0	238.0
37.0	4.0	31.0	238.0
36.0	5.0	31.0	238.0
37.0	5.0	31.0	238.0
38.0	5.0	31.0	238.0
39.0	5.0	31.0	238.0
36.0	6.0	31.0	238.0
37.0	6.0	31.0	238.0
38.0	6.0	31.0	238.0
39.0	6.0	31.0	238.0
36.0	7.0	31.0	238.0
37.0	7.0	31.0	238.0
38.0	7.0	31.0	238.0
39.0	7.0	31.0	238.0
45.0	7.0	31.0	238.0
45.0	8.0	31.0	238.0
36.0	9.0	31.0	238.0
37.0	9.0	31.0	238.0
38.0	9.0	31.0	238.0
39.0	9.0	31.0	238.0
45.0	9.0	31.0	238.0
36.0	10.0	31.0	238.0
37.0	10.0	31.0	238.0
38.0	10.0	31.0	238.0
39.0	10.0	31.0	238.0
36.0	11.0	31.0	238.0
37.0	11.0	31.0	238.0
38.0	11.0	31.0	238.0
39.0	11.0	31.0	238.0
36.0	12.0	31.0	238.0
37.0	12.0	31.0	238.0
36.0	13.0	31.0	238.0
37.0	13.0	31.0	238.0
36.0	14.0	31.0	238.0
37.0	14.0	31.0	238.0
36.0	15.0	31.0	238.0
37.0	15.0	31.0	238.0
36.0	16.0	31.0	238.0
37.0	16.0	31.0	238.0
37.0	0.0	32.0	238.0
38.0	0.0	32.0	238.0
37.0	1.0	32.0	238.0
38.0	1.0	32.0	238.0
37.0	2.0	32.0	238.0
38.0	2.0	32.0	238.0
37.0	3.0	32.0	238.0
38.0	3.0	32.0	238.0
37.0	4.0	32.0	238.0
38.0	4.0	32.0	238.0
37.0	5.0	32.0	238.0
38.0	5.0	32.0	238.0
39.0	5.0	32.0	238.0
40.0	5.0	32.0	238.0
38.0	6.0	32.0	238.0
39.0	6.0	32.0	238.0
40.0	6.0	32.0	238.0
38.0	7.0	32.0	238.0
39.0	7.0	32.0	238.0
40.0	7.0	32.0	238.0
45.0	7.0	32.0	238.0
40.0	8.0	32.0	238.0
45.0	8.0	32.0	238.0
38.0	9.0	32.0	238.0
39.0	9.0	32.0	238.0
40.0	9.0	32.0	238.0
45.0	9.0	32.0	238.0
38.0	10.0	32.0	238.0
39.0	10.0	32.0	238.0
40.0	10.0	32.0	238.0
37.0	11.0	32.0	238.0
38.0	11.0	32.0	238.0
39.0	11.0	32.0	238.0
40.0	11.0	32.0	238.0
37.0	12.0	32.0	238.0
38.0	12.0	32.0	238.0
37.0	13.0	32.0	238.0
38.0	13.0	32.0	238.0
37.0	14.0	32.0	238.0
38.0	14.0	32.0	238.0
37.0	15.0	32.0	238.0
38.0	15.0	32.0	238.0
37.0	16.0	32.0	238.0
38.0	16.0	32.0	238.0
37.0	0.0	33.0	238.0
38.0	0.0	33.0	238.0
39.0	0.0	33.0	238.0
37.0	1.0	33.0	238.0
38.0	1.0	33.0	238.0
39.0	1.0	33.0	238.0
37.0	2.0	33.0	238.0
38.0	2.0	33.0	238.0
39.0	2.0	33.0	238.0
37.0	3.0	33.0	238.0
38.0	3.0	33.0	238.0
39.0	3.0	33.0	238.0
37.0	4.0	33.0	238.0
38.0	4.0	33.0	238.0
39.0	4.0	33.0	238.0
37.0	5.0	33.0	238.0
38.0	5.0	33.0	238.0
39.0	5.0	33.0	238.0
40.0	5.0	33.0	238.0
41.0	5.0	33.0	238.0
39.0	6.0	33.0	238.0
40.0	6.0	33.0	238.0
41.0	6.0	33.0	238.0
39.0	7.0	33.0	238.0
40.0	7.0	33.0	238.0
41.0	7.0	33.0	238.0
45.0	7.0	33.0	238.0
39.0	8.0	33.0	238.0
40.0	8.0	33.0	238.0
41.0	8.0	33.0	238.0
45.0	8.0	33.0	238.0
39.0	9.0	33.0	238.0
40.0	9.0	33.0	238.0
41.0	9.0	33.0	238.0
45.0	9.0	33.0	238.0
39.0	10.0	33.0	238.0
40.0	10.0	33.0	238.0
41.0	10.0	33.0	238.0
37.0	11.0	33.0	238.0
38.0	11.0	33.0	238.0
39.0	11.0	33.0	238.0
40.0	11.0	33.0	238.0
41.0	11.0	33.0	238.0
37.0	12.0	33.0	238.0
38.0	12.0	33.0	238.0
39.0	12.0	33.0	238.0
37.0	13.0	33.0	238.0
38.0	13.0	33.0	238.0
39.0	13.0	33.0	238.0
37.0	14.0	33.0	238.0
38.0	14.0	33.0	238.0
39.0	14.0	33.0	238.0
37.0	15.0	33.0	238.0
38.0	15.0	33.0	238.0
39.0	15.0	33.0	238.0
37.0	16.0	33.0	238.0
38.0	16.0	33.0	238.0
39.0	16.0	33.0	238.0
38.0	0.0	34.0	238.0
39.0	0.0	34.0	238.0
38.0	1.0	34.0	238.0
39.0	1.0	34.0	238.0
38.0	2.0	34.0	238.0
39.0	2.0	34.0	238.0
38.0	3.0	34.0	238.0
39.0	3.0	34.0	238.0
38.0	4.0	34.0	238.0
39.0	4.0	34.0	238.0
38.0	5.0	34.0	238.0
39.0	5.0	34.0	238.0
40.0	5.0	34.0	238.0
41.0	5.0	34.0	238.0
42.0	5.0	34.0	238.0
40.0	6.0	34.0	238.0
41.0	6.0	34.0	238.0
42.0	6.0	34.0	238.0
40.0	7.0	34.0	238.0
41.0	7.0	34.0	238.0
42.0	7.0	34.0	238.0
45.0	7.0	34.0	238.0
40.0	8.0	34.0	238.0
41.0	8.0	34.0	238.0
42.0	8.0	34.0	238.0
45.0	8.0	34.0	238.0
40.0	9.0	34.0	238.0
41.0	9.0	34.0	238.0
42.0	9.0	34.0	238.0
45.0	9.0	34.0	238.0
40.0	10.0	34.0	238.0
41.0	10.0	34.0	238.0
42.0	10.0	34.0	238.0
38.0	11.0	34.0	238.0
39.0	11.0	34.0	238.0
40.0	11.0	34.0	238.0
41.0	11.0	34.0	238.0
42.0	11.0	34.0	238.0
38.0	12.0	34.0	238.0
39.0	12.0	34.0	238.0
38.0	13.0	34.0	238.0
39.0	13.0	34.0	238.0
38.0	14.0	34.0	238.0
39.0	14.0	34.0	238.0
38.0	15.0	34.0	238.0
39.0	15.0	34.0	238.0
38.0	16.0	34.0	238.0
39.0	16.0	34.0	238.0
39.0	0.0	35.0	238.0
40.0	0.0	35.0	238.0
39.0	1.0	35.0	238.0
40.0	1.0	35.0	238.0
39.0	2.0	35.0	238.0
40.0	2.0	35.0	238.0
39.0	3.0	35.0	238.0
40.0	3.0	35.0	238.0
39.0	4.0	35.0	238.0
40.0	4.0	35.0	238.0
39.0	5.0	35.0	238.0
40.0	5.0	35.0	238.0
41.0	5.0	35.0	238.0
42.0	5.0	35.0	238.0
41.0	6.0	35.0	238.0
42.0	6.0	35.0	238.0
41.0	7.0	35.0	238.0
42.0	7.0	35.0	238.0
43.0	7.0	35.0	238.0
44.0	7.0	35.0	238.0
45.0	7.0	35.0	238.0
41.0	8.0	35.0	238.0
42.0	8.0	35.0	238.0
43.0	8.0	35.0	238.0
44.0	8.0	35.0	238.0
45.0	8.0	35.0	238.0
41.0	9.0	35.0	238.0
42.0	9.0	35.0	238.0
43.0	9.0	35.0	238.0
44.0	9.0	35.0	238.0
45.0	9.0	35.0	238.0
41.0	10.0	35.0	238.0
42.0	10.0	35.0	238.0
39.0	11.0	35.0	238.0
40.0	11.0	35.0	238.0
41.0	11.0	35.0	238.0
42.0	11.0	35.0	238.0
39.0	12.0	35.0	238.0
40.0	12.0	35.0	238.0
39.0	13.0	35.0	238.0
40.0	13.0	35.0	238.0
39.0	14.0	35.0	238.0
40.0	14.0	35.0	238.0
39.0	15.0	35.0	238.0
40.0	15.0	35.0	238.0
39.0	16.0	35.0	238.0
40.0	16.0	35.0	238.0
39.0	0.0	36.0	238.0
40.0	0.0	36.0	238.0
41.0	0.0	36.0	238.0
39.0	1.0	36.0	238.0
40.0	1.0	36.0	238.0
41.0	1.0	36.0	238.0
42.0	1.0	36.0	238.0
39.0	2.0	36.0	238.0
40.0	2.0	36.0	238.0
41.0	2.0	36.0	238.0
42.0	2.0	36.0	238.0
39.0	3.0	36.0	238.0
40.0	3.0	36.0	238.0
41.0	3.0	36.0	238.0
42.0	3.0	36.0	238.0
39.0	4.0	36.0	238.0
40.0	4.0	36.0	238.0
41.0	4.0	36.0	238.0
42.0	4.0	36.0	238.0
39.0	5.0	36.0	238.0
40.0	5.0	36.0	238.0
41.0	5.0	36.0	238.0
42.0	5.0	36.0	238.0
43.0	5.0	36.0	238.0
42.0	6.0	36.0	238.0
43.0	6.0	36.0	238.0
42.0	7.0	36.0	238.0
43.0	7.0	36.0	238.0
44.0	7.0	36.0	238.0
42.0	8.0	36.0	238.0
43.0	8.0	36.0	238.0
44.0	8.0	36.0	238.0
42.0	9.0	36.0	238.0
43.0	9.0	36.0	238.0
44.0	9.0	36.0	238.0
42.0	10.0	36.0	238.0
43.0	10.0	36.0	238.0
39.0	11.0	36.0	238.0
40.0	11.0	36.0	238.0
41.0	11.0	36.0	238.0
42.0	11.0	36.0	238.0
43.0	11.0	36.0	238.0
39.0	12.0	36.0	238.0
40.0	12.0	36.0	238.0
41.0	12.0	36.0	238.0
42.0	12.0	36.0	238.0
39.0	13.0	36.0	238.0
40.0	13.0	36.0	238.0
41.0	13.0	36.0	238.0
42.0	13.0	36.0	238.0
39.0	14.0	36.0	238.0
40.0	14.0	36.0	238.0
41.0	14.0	36.0	238.0
42.0	14.0	36.0	238.0
39.0	15.0	36.0	238.0
40.0	15.0	36.0	238.0
41.0	15.0	36.0	238.0
42.0	15.0	36.0	238.0
39.0	16.0	36.0	238.0
40.0	16.0	36.0	238.0
41.0	16.0	36.0	238.0
40.0	0.0	37.0	238.0
41.0	0.0	37.0	238.0
40.0	1.0	37.0	238.0
41.0	1.0	37.0	238.0
42.0	1.0	37.0	238.0
40.0	2.0	37.0	238.0
41.0	2.0	37.0	238.0
42.0	2.0	37.0	238.0
43.0	2.0	37.0	238.0
40.0	3.0	37.0	238.0
41.0	3.0	37.0	238.0
42.0	3.0	37.0	238.0
43.0	3.0	37.0	238.0
40.0	4.0	37.0	238.0
41.0	4.0	37.0	238.0
42.0	4.0	37.0	238.0
43.0	4.0	37.0	238.0
40.0	5.0	37.0	238.0
41.0	5.0	37.0	238.0
42.0	5.0	37.0	238.0
43.0	5.0	37.0	238.0
43.0	6.0	37.0	238.0
43.0	7.0	37.0	238.0
43.0	8.0	37.0	238.0
43.0	9.0	37.0	238.0
43.0	10.0	37.0	238.0
40.0	11.0	37.0	238.0
41.0	11.0	37.0	238.0
42.0	11.0	37.0	238.0
43.0	11.0	37.0	238.0
40.0	12.0	37.0	238.0
41.0	12.0	37.0	238.0
42.0	12.0	37.0	238.0
43.0	12.0	37.0	238.0
40.0	13.0	37.0	238.0
41.0	13.0	37.0	238.0
42.0	13.0	37.0	238.0
43.0	13.0	37.0	238.0
40.0	14.0	37.0	238.0
41.0	14.0	37.0	238.0
42.0	14.0	37.0	238.0
43.0	14.0	37.0	238.0
40.0	15.0	37.0	238.0
41.0	15.0	37.0	238.0
42.0	15.0	37.0	238.0
40.0	16.0	37.0	238.0
41.0	16.0	37.0	238.0
43.0	8.0	38.0	238.0
41.0	7.0	39.0	238.0
42.0	7.0	39.0	238.0
41.0	8.0	39.0	238.0
42.0	8.0	39.0	238.0
41.0	9.0	39.0	238.0
42.0	9.0	39.0	238.0
39.0	7.0	41.0	238.0
40.0	7.0	41.0	238.0
39.0	8.0	41.0	238.0
40.0	8.0	41.0	238.0
39.0	9.0	41.0	238.0
40.0	9.0	41.0	238.0
38.0	7.0	42.0	238.0
39.0	7.0	42.0	238.0
38.0	8.0	42.0	238.0
39.0	8.0	42.0	238.0
38.0	9.0	42.0	238.0
39.0	9.0	42.0	238.0
37.0	7.0	43.0	238.0
38.0	7.0	43.0	238.0
37.0	8.0	43.0	238.0
38.0	8.0	43.0	238.0
37.0	9.0	43.0	238.0
38.0	9.0	43.0	238.0
33.0	7.0	44.0	238.0
34.0	7.0	44.0	238.0
35.0	7.0	44.0	238.0
36.0	7.0	44.0	238.0
37.0	7.0	44.0	238.0
38.0	7.0	44.0	238.0
33.0	8.0	44.0	238.0
34.0	8.0	44.0	238.0
35.0	8.0	44.0	238.0
36.0	8.0	44.0	238.0
37.0	8.0	44.0	238.0
38.0	8.0	44.0	238.0
33.0	9.0	44.0	238.0
34.0	9.0	44.0	238.0
35.0	9.0	44.0	238.0
36.0	9.0	44.0	238.0
37.0	9.0	44.0	238.0
38.0	9.0	44.0	238.0
31.0	7.0	45.0	238.0
32.0	7.0	45.0	238.0
33.0	7.0	45.0	238.0
31.0	8.0	45.0	238.0
32.0	8.0	45.0	238.0
33.0	8.0	45.0	238.0
34.0	8.0	45.0	238.0
35.0	8.0	45.0	238.0
36.0	8.0	45.0	238.0
37.0	8.0	45.0	238.0
31.0	9.0	45.0	238.0
32.0	9.0	45.0	238.0
33.0	9.0	45.0	238.0
12.0	7.0	46.0	238.0
13.0	7.0	46.0	238.0
14.0	7.0	46.0	238.0
15.0	7.0	46.0	238.0
16.0	7.0	46.0	238.0
17.0	7.0	46.0	238.0
18.0	7.0	46.0	238.0
19.0	7.0	46.0	238.0
20.0	7.0	46.0	238.0
21.0	7.0	46.0	238.0
22.0	7.0	46.0	238.0
23.0	7.0	46.0	238.0
24.0	7.0	46.0	238.0
25.0	7.0	46.0	238.0
26.0	7.0	46.0	238.0
27.0	7.0	46.0	238.0
28.0	7.0	46.0	238.0
29.0	7.0	46.0	238.0
30.0	7.0	46.0	238.0
31.0	7.0	46.0	238.0
32.0	7.0	46.0	238.0
33.0	7.0	46.0	238.0
19.0	8.0	46.0	238.0
20.0	8.0	46.0	238.0
21.0	8.0	46.0	238.0
22.0	8.0	46.0	238.0
23.0	8.0	46.0	238.0
24.0	8.0	46.0	238.0
25.0	8.0	46.0	238.0
26.0	8.0	46.0	238.0
27.0	8.0	46.0	238.0
28.0	8.0	46.0	238.0
29.0	8.0	46.0	238.0
30.0	8.0	46.0	238.0
31.0	8.0	46.0	238.0
32.0	8.0	46.0	238.0
33.0	8.0	46.0	238.0
34.0	8.0	46.0	238.0
13.0	9.0	46.0	238.0
14.0	9.0	46.0	238.0
15.0	9.0	46.0	238.0
16.0	9.0	46.0	238.0
17.0	9.0	46.0	238.0
18.0	9.0	46.0	238.0
19.0	9.0	46.0	238.0
20.0	9.0	46.0	238.0
21.0	9.0	46.0	238.0
22.0	9.0	46.0	238.0
23.0	9.0	46.0	238.0
24.0	9.0	46.0	238.0
25.0	9.0	46.0	238.0
27.0	9.0	46.0	238.0
28.0	9.0	46.0	238.0
29.0	9.0	46.0	238.0
30.0	9.0	46.0	238.0
31.0	9.0	46.0	238.0
32.0	9.0	46.0	238.0
33.0	9.0	46.0	238.0
8.0	7.0	47.0	238.0
9.0	7.0	47.0	238.0
10.0	7.0	47.0	238.0
25.0	7.0	47.0	238.0
26.0	7.0	47.0	238.0
27.0	7.0	47.0	238.0
28.0	7.0	47.0	238.0
29.0	7.0	47.0	238.0
30.0	7.0	47.0	238.0
25.0	8.0	47.0	238.0
26.0	8.0	47.0	238.0
27.0	8.0	47.0	238.0
28.0	8.0	47.0	238.0
29.0	8.0	47.0	238.0
30.0	8.0	47.0	238.0
8.0	9.0	47.0	238.0
9.0	9.0	47.0	238.0
10.0	9.0	47.0	238.0
25.0	9.0	47.0	238.0
26.0	9.0	47.0	238.0
27.0	9.0	47.0	238.0
28.0	9.0	47.0	238.0
29.0	9.0	47.0	238.0
