,Arx,BLBP,Corin,En1,En2,FGF8,FoxA1,FoxA2,FoxG1,Gdf7,Hb9,HoxA2,HoxA4,Irx3,Isl1,Lhx1,Lhx2,Lmx1a,Lmx1b,Mash1,Msx13,Ngn2,Nkx2,Ntn1,Otx2,Pax5,Pax6,Pax7,Sim1,Six3,Sox1,Wnt1
0.0,1.5178022333333334,213.13107,3.0622045,0.534939545,1.8702598,70.380725,12.166443249999999,1.5645645000000001,938.264925,0.65472052,0.14697124,0.4631667199999999,0.16552367000000004,0.35148056666666666,0.42859079999999994,1.3199734749999998,458.57658749999996,1.98837315,0.53584455,66.45617,0.6288152166666666,3.4619354500000004,222.28029333333333,22.303808075,4.422694,0.520093575,230.9454225,0.47611905,0.367791375,307.80852500000003,28.595,0.4712903125
0.25,4.4344811,131.338585,9.653908000000001,83.83096855499998,0.82083565,52.92984,26.968294,176.24081166666667,434.20051,1.06078848,0.1603669666666667,0.83353282,0.22282573333333333,0.40223996666666667,1.713007,10.086705025,128.6312475,7.221185999999999,15.96718695,243.99964633333335,1.2455639333333335,16.044226000000002,835.4110366666669,44.798107325,4.12897525,2.7448023750000003,438.048625,1.6462584999999998,15.533233525,267.92435,21.615000000000002,50.6128097
0.4,65.04377666666666,138.33840600000002,64.88867474999999,1856.28620716,48.28458666666666,18.872930666666665,26.03764275,278.283898,111.31703999999999,3.1081252166666666,0.09641548666666666,0.929522768,0.12620588500000002,0.27585905,1.520939,10.119376399999998,24.289684,37.92788,95.16290672500001,183.93579350000002,1.7984848500000001,55.909623999999994,549.567575,63.481816,4.2223852,18.452733849999998,417.23261600000006,6.097510000000001,42.97501433333334,112.22706,11.9562725,477.775562625
0.6,116.13684333333333,180.108744,216.38847333333334,3522.1890517199995,199.4921983,2.14828578,115.69673380000002,472.6677,0.9681385800000001,4.722491066666667,0.12947443333333333,4.3050538,0.18851256666666663,1.3266666666666669,0.5263606,43.277446,2.39411602,138.864876,128.71362440000001,320.35695999999996,2.8782336033333333,105.16856500000002,127.75985750000001,86.45954520000001,4.638104,22.28985616,35.8364525,7.971505666666666,174.774525,31.971659000000006,27.645,608.4509215999999
0.7,60.180925,196.547628,398.78865,3147.226116,305.239145,1.68283,87.83645499999999,494.9478616666667,0.08190413,5.9336652999999995,0.14710245,19.220109,0.147497565,1.4,0.3534558,57.676782,0.47947386333333336,142.51146500000002,102.749284,552.5048999999999,4.5111260500000006,132.3050375,18.166403333333335,114.45120000000001,4.2615346,51.05461,23.099573333333336,11.158885,247.51260000000002,10.47099,25.630506666666662,920.2449763333333
0.8,97.84230000000001,176.926948,284.9472375,4556.955360000001,70.42136333333333,8.155033333333334,102.380512,213.670195,0.135814565,7.1596128,0.15521705333333333,45.566288,0.19025256333333332,2.3,0.6458479,15.362020999999999,1.3589551475,240.84027,100.161346,198.40312749999998,3.620255533333333,122.02862,6.840141,93.970182,2.8454166,82.18797,23.47751,19.005043333333333,185.7837966666667,4.85031775,28.012915,1122.09517
1.0,91.94542766666666,89.15023,271.0061,607.9941500000001,27.391955499999998,5.87202325,107.98218,454.71082666666666,0.688226475,5.0331012,0.16947446666666666,137.019985,0.7453391833333334,5.61,9.847935000000001,4.3355405000000005,6.138223074999999,26.024332,59.09816049999999,525.9141666666667,2.0251408666666664,16.74405,10.525753433333334,159.82144375,0.735239125,31.076215,82.1587775,14.35379,13.877548,4.917393,111.46000000000001,248.97276500000004
2.0,76.47715666666666,125.06089666666666,242.46279499999997,287.99081805000003,352.38275187500005,9.2241725,22.4029224,242.249846,0.141060765,13.16284594,0.3277143333333334,164.0165,219.22990325,6.342119,0.9296806000000001,5.79695198,2.3813192250000004,3.5999841999999993,9.597666180000001,413.10152600000004,1.7552640666666666,69.576995,2.8129794333333336,160.22973833333333,0.39251735699999996,4.7948981999999996,241.8301575,34.365382,2.657257,1.9573325,44.522913925,0.96211905
4.0,0.25202655,93.76179499999999,5.3752895,0.8978524750000001,1.6037625,87.59942,4.272723,8.411426,0.16019426,3.72467526,2.17427,233.36585499999998,494.7287999999999,9.858672666666665,0.06342793,0.13893307249999998,4.78907215,15.3008555,1.7191307350000002,29.954055999999998,33.56315,163.003875,0.6747542466666667,45.243517499999996,0.000822617625,2.178624475,58.85487,8.4682965,0.56950185,0.729416775,4.075,1.9525179525
